	logFC	AveExpr	t	P.Value	adj.P.Val	B
OG0008062	1.32538435083063	4.34950827922099	4.32279173792107	4.25867653806564e-05	0.32399208072125	0.291322191485122
OG0000434	1.08217902852171	7.2775650015865	4.13290882428774	8.51949170881553e-05	0.32399208072125	-0.0817490344024314
OG0009707	0.929714752926908	6.00602406449376	4.05320554233158	0.000113378819515496	0.32399208072125	-0.234398186556618
OG0005137	0.551691293032412	7.9671819264004	3.99402099652905	0.000139892953679296	0.32399208072125	-0.366877591376899
OG0005350	0.889837477362805	6.20350695951433	3.67461363228682	0.000421219849780977	0.553574095728256	-1.0883263753703
OG0004359	0.750205367166448	6.06126447161214	3.76455393957839	0.000310548185850622	0.553574095728256	-1.12720647162062
OG0004866	-1.36575932058734	5.02910515492725	-3.60829963454577	0.000525847586615787	0.553574095728256	-1.26790159322741
OG0009526	-1.19915276764614	2.01102379646972	-4.07137888277824	0.000106255930423107	0.32399208072125	-1.35551290777059
OG0009105	-0.553664356955701	5.53550685093357	-3.51277414398905	0.000720683247520655	0.688971763733195	-1.64089828457463
OG0000876	0.699888427328605	6.49908021016453	3.42556555299098	0.000956542420762926	0.688971763733195	-1.68677762500964
OG0004738	0.539591165101026	4.20162285677908	3.6948761331494	0.000393418576672232	0.553574095728256	-1.76280530834987
OG0009033	0.611692091951886	4.52749136022928	3.36428969564574	0.00116394623066927	0.748805408397229	-1.82876884913129
OG0009132	0.667624427335005	4.70913744087911	3.25509943610947	0.00164199676503878	0.85964088191381	-1.88359909920756
OG0002143	-0.854968940170897	5.1789914691807	-3.6135381622697	0.000516758650475186	0.553574095728256	-1.91226732360442
OG0008704	0.445040962760686	5.53118287996187	3.24208416044798	0.00170991491768217	0.85964088191381	-1.95372724740684
OG0004949	0.790004672784073	6.4151549765151	3.21483777656988	0.00186070016370955	0.85964088191381	-2.01811179516064
OG0002827	-0.938597785304896	4.07465669173353	-3.64958139632971	0.000458147908910433	0.553574095728256	-2.10521878760959
OG0001001	0.512164650523944	5.20788807987001	3.19660990193575	0.00196842386845895	0.85964088191381	-2.12178887573983
OG0005230	0.720636821701069	7.18571904120861	3.0967386059777	0.00266954841061673	0.997205503062636	-2.16290373965573
OG0004681	0.410070913938805	3.17230222549462	3.21428840235525	0.00186386465868862	0.85964088191381	-2.28057595366183
OG0004948	1.82711924255807	2.32577382410758	3.03623834657458	0.00320082490349668	0.999930473247445	-2.33015613761884
OG0009509	0.647318396513199	3.54513268488733	3.4531035328903	0.000875157966728724	0.688971763733195	-2.39347860464115
OG0011360	-0.655939666195745	7.48821628848741	-2.97111494595192	0.00388123078615154	0.999930473247445	-2.40255629992301
OG0002516	0.79119349481461	2.31647991896162	3.01532655397182	0.00340620479156558	0.999930473247445	-2.43647618625067
OG0002761	0.735094940127553	7.87136100627371	2.97244805508619	0.00386605361943082	0.999930473247445	-2.44819858749377
OG0011186	0.922710563646493	2.03324319486681	3.15816332859878	0.0022150223257014	0.85964088191381	-2.45147745449928
OG0010359	0.707098927015053	4.56476506911138	3.41937196402779	0.000975804866177492	0.688971763733195	-2.47336505478995
OG0005597	1.38354946801642	3.94149794841409	3.26617582616205	0.00158619545450552	0.85964088191381	-2.59360767167906
OG0000069	-1.28314033483128	11.0638705014019	-2.88675087411231	0.00496167270347357	0.999930473247445	-2.59857018313918
OG0002379	1.13572996696676	3.87632756999829	3.01293022448597	0.00343050421391119	0.999930473247445	-2.59866486321935
OG0000907	0.398285000702666	0.764219131646969	2.82263112196815	0.00596116692291702	0.999930473247445	-2.60621538827608
OG0011404	-1.19151030419667	4.36203648705638	-3.17063531548005	0.00213203120815077	0.85964088191381	-2.60832419185801
OG0002839	0.923970889969504	5.21685656308665	2.88619100530714	0.00496968844422609	0.999930473247445	-2.61939805939204
OG0001891	-0.822141119853768	6.70276509899665	-2.87291157204719	0.00516334245196968	0.999930473247445	-2.65185449672965
OG0005657	-0.68778527321355	4.36100575197157	-3.15670298012495	0.00222493450863602	0.85964088191381	-2.65444703140046
OG0005649	0.882336454218532	3.68648771997029	3.15639225284974	0.00222704891687516	0.85964088191381	-2.67781846852771
OG0007925	-0.312868702707238	4.48882757945468	-2.80704516639095	0.00623054258184852	0.999930473247445	-2.71258647205842
OG0004609	0.388098778451557	5.13675014748911	2.89247027597477	0.00488046625404753	0.999930473247445	-2.71964397174633
OG0000334	-0.687357522808916	5.99676957558983	-2.98766646484298	0.00369664254744224	0.999930473247445	-2.74853611279439
OG0005145	1.10771053635543	9.39529117668781	2.75283084650239	0.00725674898325002	0.999930473247445	-2.79198610520081
OG0002156	-1.09657927495527	3.31853821133014	-2.72990533961429	0.00773542722369572	0.999930473247445	-2.80898596213754
OG0008972	0.524753981355768	6.63378036722484	2.7008966662208	0.00838235889267213	0.999930473247445	-2.81950991733119
OG0004632	0.484348093700279	5.92733983701201	2.69033625282579	0.00862984799054452	0.999930473247445	-2.8295873171523
