	logFC	AveExpr	t	P.Value	adj.P.Val	B
OG0004355	3.98082145926122	6.00694276658568	19.6400678559092	6.24641569404059e-33	7.233349373699e-29	61.4890247097492
OG0008972	3.18049709717592	6.63378036722484	14.450993408582	2.28817534738313e-24	1.32485352613483e-20	43.6040186645653
OG0005337	2.03943306522282	7.34006326772308	12.1517154938869	4.16416091892686e-20	1.60736611470577e-16	34.8179639482327
OG0005145	3.92481261579944	9.39529117668781	10.1996735151983	2.66600905243083e-16	7.71809620678726e-13	26.4712076033244
OG0007658	1.62310711549606	4.02398929304506	10.0784249017105	4.63945078604756e-16	1.07449680204862e-12	25.8211547408787
OG0001211	1.69925190937916	7.26041276887748	9.39898738701213	1.04778901445177e-14	2.02223279789193e-11	22.9903434505224
OG0004565	1.4884173204953	7.64247644127663	9.33972817365089	1.37620240446309e-14	2.27663197766894e-11	22.722597288674
OG0005350	2.49608664575456	6.20350695951433	9.11655216753999	3.84501062747576e-14	5.30910072033085e-11	21.5769076793448
OG0000557	2.9337204205726	4.81931630490384	9.10122487010938	4.12624408315869e-14	5.30910072033085e-11	21.5533942967911
OG0001990	1.74611668456576	6.25871340313891	8.96860007787225	7.60092917720311e-14	7.55178287931494e-11	21.0847244784833
OG0001112	1.06317255594759	5.31979765204768	8.98383485913444	7.08577588106145e-14	7.55178287931494e-11	21.050714431528
OG0008883	1.27866026937171	6.0427881707355	8.96227440726697	7.82568174022274e-14	7.55178287931494e-11	20.9964244497223
OG0004098	1.82328061660945	4.7585484574648	8.08703102151034	4.38888602782056e-12	3.63023572872586e-09	17.136226214663
OG0007302	3.84753974232933	1.93552238144183	8.25343542361989	2.0444567999849e-12	1.82113921106348e-09	16.2057630701186
OG0008021	1.49913743971399	4.11085573695081	7.77029423929139	1.87084822126658e-11	1.4442948268178e-08	15.78766413862
OG0004609	0.936831783833721	5.13675014748911	7.19533362946484	2.54656747356329e-10	1.84307820899143e-07	13.2439033029709
OG0002276	-0.939715866668934	5.89757845624764	-7.10429795447143	3.83756082689592e-10	2.46883079863637e-07	12.8895305037399
OG0009117	-1.17994668304529	4.82926688672057	-7.13149816376054	3.3953899735356e-10	2.31285975844366e-07	12.8532059138817
OG0006906	1.81135967674517	4.72859514525054	6.96694651104915	7.10984434749379e-10	4.33326302863042e-07	12.2965770055054
OG0001312	1.64819853964546	6.0472823873201	6.92603582230357	8.53891672956298e-10	4.94403278641697e-07	12.120098471001
OG0000324	1.06616679789341	5.43894339277117	6.87164572594938	1.08889463761925e-09	6.00447614458614e-07	11.8862570119814
OG0000630	-1.32258390597885	7.59609010031671	-6.85605355333445	1.16739422091962e-09	6.14473867193145e-07	11.8196468681934
OG0010913	1.18517190237532	6.34666028850065	6.81608140529137	1.39522511406306e-09	7.02465513950009e-07	11.64802836105
OG0009049	1.52480734369184	6.45325307469828	6.79660592340742	1.52169902134652e-09	7.34219777799694e-07	11.5657275161365
OG0001034	2.18332440084697	6.51037426860986	6.75224186900537	1.85383992724808e-09	8.5869865430131e-07	11.3652991326943
OG0005933	-1.6105470764477	4.72906221278649	-6.73148973650034	2.03297482056691e-09	8.73124530081125e-07	11.2601809126009
OG0008035	1.08455721310225	6.9667215927529	6.72220217290695	2.11860750712556e-09	8.73124530081125e-07	11.2465639726661
OG0000749	0.892943086775847	3.93037187422803	6.71509110525167	2.18658129294928e-09	8.73124530081125e-07	11.2098208676391
OG0004184	2.53411949328438	2.60159694943869	6.7208256475373	2.1315999528655e-09	8.73124530081125e-07	11.1464610262858
OG0008087	1.58639546162499	5.80539126150851	6.63688565649904	3.09279819262329e-09	1.13337147506588e-06	10.882638035999
OG0011657	1.28751245299124	8.20679318426402	6.63404441685168	3.13194190000934e-09	1.13337147506588e-06	10.8746369065376
OG0006198	-1.3173475476415	2.608619562024	-6.68618777451426	2.48583926562334e-09	9.5953395653061e-07	10.7906981607057
OG0007558	-0.856911326783313	5.38059986652733	-6.54347940542196	4.6729109719002e-09	1.63976694104862e-06	10.4910639980554
OG0004936	1.00402757932533	5.64355436081055	6.50100338225058	5.63458301650028e-09	1.91907268620803e-06	10.3125309258058
OG0000334	-1.06186454420102	5.99676957558983	-6.40739829892332	8.50025517541559e-09	2.81237014089464e-06	9.91000410576587
OG0003605	1.67082400881011	1.92678905139477	6.40010422174747	8.77637380802459e-09	2.82306690824791e-06	9.77922881315
OG0005054	0.886581487813875	6.16759632677258	6.36691043328438	1.01492741502904e-08	3.17644850433414e-06	9.74142437698557
OG0005506	1.21322967118091	7.08178295287821	6.35536060614607	1.06751648462428e-08	3.25311602419716e-06	9.69495840118331
OG0008773	1.36515317345666	5.55888375585682	6.34629639520748	1.1106678583005e-08	3.29782917926149e-06	9.66307483273019
OG0002143	1.12417341189408	5.1789914691807	6.33452936558091	1.16926885388397e-08	3.3850333319941e-06	9.6148422014287
OG0011267	0.745056446133389	6.03055694487087	6.29803826475303	1.37114268565862e-08	3.8726420243724e-06	9.45879735455583
OG0006673	0.591780723851699	4.16233003135578	6.25393892696265	1.66152560892545e-08	4.56019124859792e-06	9.28033190990294
OG0011508	-1.7909570258892	4.90444254764367	-6.24958003848835	1.69333526502341e-08	4.56019124859792e-06	9.2573863721952
OG0002948	-0.59786528026012	5.40552439614348	-6.24345820398853	1.73902896522421e-08	4.57680804938555e-06	9.23462214589468
OG0005671	-0.70661311095854	4.78694938949539	-6.2062157090407	2.04446024301949e-08	5.26107769203683e-06	9.08320789962839
OG0001395	0.828104935054498	4.29494899546274	6.15643447403292	2.53687080082849e-08	6.25389011547043e-06	8.87455602203367
OG0001743	-0.618501500084892	4.75450325598768	-6.15630618992146	2.53828009867971e-08	6.25389011547043e-06	8.8716189698737
OG0003553	-0.746903627258267	5.02329513036495	-6.14886393996458	2.62137629055957e-08	6.32407030097495e-06	8.84015759852573
OG0000765	0.868552675666647	6.41017193583618	6.13792521592681	2.74841135749781e-08	6.39209974507023e-06	8.78301411021144
OG0008831	-0.841816657696779	9.05658107314289	-6.13237503712714	2.81517346285476e-08	6.39209974507023e-06	8.76424132826074
OG0007456	-0.876184361077465	2.73205693955752	-6.13429635302093	2.7918830016726e-08	6.39209974507023e-06	8.70309563046202
OG0008843	0.885215005974103	7.97568576257334	6.11190236695773	3.07557683123961e-08	6.84907302033744e-06	8.67706195391709
OG0006645	-0.773977916135336	5.69644435749882	-6.09794709478777	3.26657187768178e-08	7.13715138557642e-06	8.6188161293162
OG0005195	0.546420907480075	7.72795163764206	6.03541511733752	4.27651508573996e-08	9.17074901719791e-06	8.35772660894416
OG0011610	2.06664715929747	5.6685329924297	6.01196767047334	4.72992620830053e-08	9.95864463493093e-06	8.28741607060941
OG0008074	1.05708151213773	5.17540501081136	5.98026348797241	5.41921207855301e-08	1.12061564052936e-05	8.13273980367993
OG0008258	1.18500155835505	3.54000785823576	5.92939435960745	6.73757532593737e-08	1.34519176335094e-05	7.95153918809667
OG0000882	-0.643004588894609	6.08267854448931	-5.93157904651286	6.6749511388131e-08	1.34519176335094e-05	7.9338372619226
OG0006792	0.893322045589557	5.94039294988157	5.92020760376427	7.00731511730367e-08	1.37533405183689e-05	7.88532531112003
OG0001174	0.795434534213189	4.80120967567956	5.9060792551162	7.44305873841589e-08	1.38813317889043e-05	7.85697084511611
OG0001800	-0.808332794549287	5.80000174411755	-5.90245912081289	7.55894291403211e-08	1.38813317889043e-05	7.83616456035235
OG0009141	-0.868117011533594	4.65488595343922	-5.90534191471498	7.46651884017697e-08	1.38813317889043e-05	7.82110306373164
OG0010566	1.1328648626992	6.10720700193914	5.89898290785051	7.67189321666559e-08	1.38813317889043e-05	7.8050921830893
OG0002697	-0.810580188129052	8.10147996803886	-5.90015105583146	7.63375297985605e-08	1.38813317889043e-05	7.80208099578867
OG0000102	1.70529894371828	4.19019655318048	5.89184597641428	7.90902839141629e-08	1.40404351403551e-05	7.80163278418649
