	logFC	AveExpr	t	P.Value	adj.P.Val	B
OG0005145	2.2360333675734	9.39529117668781	5.90666316824444	7.42453183272948e-08	0.000859760786230073	7.74646472726383
OG0010329	-0.741940011492201	5.23526898338055	-5.10658422391269	2.05693165754354e-06	0.0119096342971771	4.71494006693742
OG0006142	0.731487609269369	6.90524600247958	4.69012669382586	1.06235152005139e-05	0.0407612630248832	3.21738263879208
OG0001832	-0.539060278032919	6.7760457947479	-4.55205130890595	1.80283524751854e-05	0.0407612630248832	2.74585177066044
OG0009862	-0.918862183405351	7.47719597245687	-4.51030915367041	2.11198254014939e-05	0.0407612630248832	2.60165268134229
OG0007521	0.837229944287283	0.262924246585703	4.51459900214168	2.07798225328413e-05	0.0407612630248832	2.59955354121661
OG0010300	-0.915554115308969	5.24513907044823	-4.44125723446399	2.73941348599021e-05	0.0453177259539523	2.36245106100606
OG0005374	-0.837675489494277	5.03760289242656	-4.25231702947746	5.51975348357404e-05	0.0644828930729513	1.71732179156608
OG0004943	1.11295167218603	5.79513003116541	4.23481836098239	5.88477867799422e-05	0.0644828930729513	1.6646605242623
OG0008415	0.949481669211302	8.00893029324697	4.20356832545953	6.59532672155346e-05	0.0644828930729513	1.57164188798927
OG0002975	-1.32610328739287	5.80030495241211	-4.17794246676914	7.23901217571992e-05	0.0644828930729513	1.48419212704769
OG0010787	-0.697455757716069	5.49093104869216	-4.13322218457919	8.50987123390594e-05	0.0703887920633077	1.32007403607198
OG0005516	-0.53079060498966	5.22170317730849	-4.06457630031952	0.000108870302120474	0.0762791049215987	1.11224907433033
OG0009920	-1.00526584971613	6.05103106350224	-4.04076604115982	0.000118516340990109	0.0762791049215987	1.04560747644992
OG0008395	0.564462963519862	3.45789535424385	4.0088165068099	0.000132755852923511	0.0762791049215987	0.945804977353928
OG0005974	-0.50370630854494	4.95188804721818	-4.00767185072282	0.000133295309480878	0.0762791049215987	0.937948836341994
OG0005942	-0.641915866309417	2.50924335561633	-4.00825449538514	0.000133020456951204	0.0762791049215987	0.934919655761806
OG0005902	-1.00197837498637	4.45799233260922	-3.99482007789319	0.000139498269454148	0.0762791049215987	0.901330353320986
OG0005590	-0.627199216785961	6.24714224804478	-3.99278483159459	0.000140505633474655	0.0762791049215987	0.895673250559033
OG0005684	-0.529771668876505	5.76107082737831	-3.98403367709675	0.000144917125066941	0.0762791049215987	0.864107746479552
OG0011323	-0.688162481361431	4.69390937428229	-3.91337156587103	0.000185736510677938	0.0935142953761097	0.624217159543779
OG0008387	-0.694286664368706	5.38944768435815	-3.82573855228832	0.000251752897656561	0.116611942194519	0.375925622785817
OG0002012	-0.583897155959487	4.51642103981289	-3.80595994051767	0.000269486785757286	0.120025268425745	0.312795976421749
OG0006551	1.64086648035457	0.860701493255582	4.24909624138328	5.58525789256772e-05	0.0644828930729513	0.306137477724262
OG0009406	-0.764569898058427	3.9035582927593	-3.78148927958324	0.0002930802422222	0.125184755065885	0.241421211775359
OG0005721	-0.523333307643421	6.85817125160969	-3.77205518239535	0.000302691981161034	0.125184755065885	0.198972918314607
OG0005612	-1.2394517520211	3.9029495345219	-3.75324352913081	0.000322762248019339	0.128882304553929	0.160617579933617
OG0008382	0.854980957598983	5.38522030937661	3.71405652580735	0.000368717082383879	0.134365532833015	0.040289578094435
OG0005938	0.513752916996617	8.77229591183525	3.71199162671537	0.000371303717673272	0.134365532833015	0.00615117114777775
OG0011553	0.515652426958909	6.6292277680534	3.70043887438979	0.000386097057566747	0.134953449047693	-0.0155105777464337
OG0011615	0.561525456530846	5.51902834421681	3.68416459055518	0.000407890390040523	0.134953449047693	-0.0436168789655165
OG0001496	-0.529781733260246	6.05716120392798	-3.67269298583072	0.000423949880161495	0.136370544785281	-0.0975715154749173
OG0001103	-0.422750487692752	5.49723463037356	-3.66452116874958	0.000435754548057659	0.1363793963921	-0.0988649099561041
OG0006053	-0.658517791964472	5.04773511444392	-3.64802218367531	0.000460547028259165	0.140345647032661	-0.147426559159237
OG0005073	0.831254493499878	3.25229603279227	3.71800671070598	0.000363816519278691	0.134365532833015	-0.231783635368839
OG0009530	-0.42373683808893	6.11487607594341	-3.60415092633979	0.000533153071878855	0.155421101483666	-0.315928880271272
OG0002747	0.865062458687857	6.03461806136847	3.55038309488212	0.000636977137377164	0.175344886743471	-0.461809482078934
OG0002811	0.708235676926495	4.90125473317182	3.53770877037407	0.000664100441583184	0.175344886743471	-0.46997836420133
OG0011036	1.1958154066757	3.99270781008283	3.60206612718002	0.000536860454175012	0.155421101483666	-0.493797771684718
OG0005318	-0.915453142260043	6.09634295406196	-3.53765373856413	0.000664220560051125	0.175344886743471	-0.506181929399661
OG0006106	-0.497421349442845	8.05201676597853	-3.5367253791895	0.000666250001443239	0.175344886743471	-0.517896694340311
OG0008500	-0.603922735776903	2.35014465908068	-3.4893231173272	0.000778035186448809	0.200214387979494	-0.617595337124781
OG0007546	1.01969563674989	-1.82071843012876	3.68837496508281	0.000402142594554563	0.134953449047693	-0.638667371317819
OG0000719	-0.774528743536869	4.55443143022476	-3.47663750124583	0.000810830519681962	0.20411776995472	-0.729381851418741
OG0002402	0.606985166697994	6.58313474736944	3.44381473198713	0.000901849940872755	0.222200474793755	-0.735980498540372
OG0010868	-0.560597265247604	4.97403510134431	-3.4118314548139	0.000999749994305211	0.236194915844009	-0.814773389407301
OG0011370	1.66900777295664	3.52642509503406	3.40563517377567	0.00101983987842836	0.236194915844009	-0.903604684718051
OG0005014	0.853930020038375	3.44141911883932	3.39621227144396	0.00105112173437355	0.238666464393054	-0.91837688973691
OG0004991	0.650086363166637	4.43486201221264	3.37083904952082	0.00113990820703022	0.244446982174258	-0.940274730509977
OG0005031	2.22062740720461	2.32948999646549	4.19051839942864	6.91590767711649e-05	0.0644828930729513	-0.95972169247713
OG0003098	-0.635775775735817	8.38257820948808	-3.37747662704836	0.00111602357897986	0.244446982174258	-0.97716342818499
OG0004208	1.05846460540506	3.13229321241379	3.3722387624148	0.00113483180961551	0.244446982174258	-0.992750787770264
OG0003276	0.625230507820422	8.20834980722082	3.36022170403016	0.00117911619559928	0.248257555364358	-1.02113143698623
OG0009846	-1.42616419624947	2.68970220849989	-3.3350514655625	0.00127719265125573	0.25947177020248	-1.04519412183041
OG0002722	-0.428742549215781	6.73095766685086	-3.34007324932844	0.00125703275640552	0.25947177020248	-1.07672834399388
OG0009105	-0.488800640839676	5.53550685093357	-3.32101443674398	0.00133516770451655	0.266068077894831	-1.09341428272409
OG0006755	-0.718745609789969	6.86785921843578	-3.30190239516383	0.00141808493053929	0.266068077894831	-1.14606621196247
OG0011620	0.611672612529002	6.3205043412513	3.29103606333384	0.0014673591242934	0.266068077894831	-1.15054154457953
OG0005339	-0.606374932764784	4.10338955475886	-3.29035569205393	0.00147049714898698	0.266068077894831	-1.1548133040983
OG0001825	-0.54401793615518	6.2731957443145	-3.30446481189764	0.00140669392404581	0.266068077894831	-1.15920055666882
OG0002826	-0.626430913338256	10.4892140123593	-3.29396672912411	0.00145391391542401	0.266068077894831	-1.18513706282187
OG0005643	0.509741145892294	5.49474143181234	3.27218221928872	0.00155668427343118	0.267784777393017	-1.19219536351359
OG0007372	0.596236433254681	7.27945742395359	3.29228083598542	0.0014616342096639	0.266068077894831	-1.20521446545572
OG0009169	-1.02467242168681	2.77992817103605	-3.27409838257741	0.00154737841983529	0.267784777393017	-1.21268365368729
OG0002682	-0.559161327564336	5.96677073968267	-3.27007242005757	0.00156699119495416	0.267784777393017	-1.21352163728503
OG0006092	1.323127550478	-0.402220686680934	3.25780424260513	0.00162820307457311	0.267784777393017	-1.23299708566448
OG0001710	-0.953086758209214	6.75823308952292	-3.25751965854055	0.00162964923987903	0.267784777393017	-1.28529397005882
OG0001824	-0.554386186665909	5.92480723699768	-3.25506278137696	0.00164218444266706	0.267784777393017	-1.30098525242717
OG0001828	-0.566281560221592	6.48121164075237	-3.25063898671277	0.00166498307187368	0.267784777393017	-1.31490889111742
OG0006265	0.747841269793506	2.1556263628704	3.2212379292277	0.00182420252392795	0.272008354085359	-1.3260432971288
OG0009462	-0.327116860250821	5.97997458683521	-3.2354805845484	0.00174537212443247	0.272008354085359	-1.33960741265027
OG0002309	-0.36881451372072	6.62835819135551	-3.24243450903642	0.00170805272782526	0.270948638194747	-1.34232257918346
OG0006845	0.726318624744829	3.01653198343047	3.21485753107875	0.00186058646780775	0.272008354085359	-1.34711431852442
OG0003146	-0.505596008391048	4.91622751692227	-3.21168458248736	0.00187893171282463	0.272008354085359	-1.35233763122957
OG0010591	-0.848922558195617	5.59813252264064	-3.20751487455451	0.00190329725581672	0.272008354085359	-1.38505931965237
OG0009523	-0.372548151817006	5.63958785976667	-3.21418189264836	0.00186447875612045	0.272008354085359	-1.39488596575684
OG0010254	-0.524578038663201	8.7980671671199	-3.21289038573433	0.00187194020400144	0.272008354085359	-1.41703223569428
OG0001591	0.562758435293743	6.81789878846426	3.20670807336107	0.00190804575188885	0.272008354085359	-1.44152061512424
OG0005342	-0.484471802622754	6.00985747867962	-3.2036510827572	0.00192613860405868	0.272008354085359	-1.45238230923592
OG0005177	-0.513040163521373	6.04741785264575	-3.19647350726463	0.0019692514773496	0.27474616997239	-1.46600921223178
OG0000306	-0.401516295593193	6.53146206655981	-3.1741760637512	0.00210900481185803	0.284167945667107	-1.5310556692422
OG0005712	-0.662004447956123	6.57146109430961	-3.16432608086713	0.00217364445369803	0.286031849702537	-1.5395959156961
OG0002472	0.612230898480564	4.16633372258913	3.13363644898692	0.0023870913401422	0.295901692710885	-1.54484819879437
OG0007460	2.07280283436024	1.6483835420165	3.40870564506434	0.00100983756650804	0.236194915844009	-1.55168818765079
OG0010168	0.449025063798873	5.06285068139343	3.12449655859812	0.00245433982085288	0.297451531648761	-1.57152862799987
OG0002816	-1.17348538630325	4.81284664859439	-3.16041131897336	0.00219984448215068	0.286129388492548	-1.57536195964766
OG0009115	-0.415659806176396	6.72602101083699	-3.15686929745339	0.00222380353750685	0.286129388492548	-1.57851300976609
OG0001489	0.527596978666679	5.54966884255896	3.12294634043138	0.00246591943335761	0.297451531648761	-1.58387703625378
