	logFC	AveExpr	t	P.Value	adj.P.Val	B
OG0004073	2.87063370933032	6.54705222249774	11.6462913966502	3.8973326161011e-19	4.51311116944507e-15	32.5625943059039
OG0004355	2.06516762324261	6.00694276658568	9.86906113472589	1.2098302998502e-15	7.00491743613267e-12	24.8084074086968
OG0003449	1.5908143820727	5.71790440568749	8.50067359089625	6.5583492834349e-13	2.53152282340587e-09	18.9791214196857
OG0003015	3.0889790950125	5.37377197589218	8.07866677264693	4.5605354135257e-12	1.32027500221569e-08	16.9229076112828
OG0011657	1.57333793410262	8.20679318426402	7.79053967388966	1.7055963110817e-11	3.95016105646521e-08	15.8401436430471
OG0001501	1.49856975842913	4.40898477482291	7.52910206978742	5.61570497010447e-11	1.08383105923016e-07	14.6975459489265
OG0010566	1.43571374711075	6.10720700193914	7.1335644163804	3.36394783938066e-10	5.56493085428972e-07	13.0051565145504
OG0004672	3.58000554603394	5.77982808601444	6.74820331917527	1.88742915578913e-09	2.73205370300477e-06	11.0905967561912
OG0002571	1.92518599697099	7.86446877194126	6.27390208040851	1.52322694428439e-08	1.95988533497925e-05	9.36399699858066
OG0006362	1.3896538910299	4.04048820027236	6.23385882031651	1.81314442982988e-08	2.099621249743e-05	9.19927188093425
OG0008972	1.37784067883293	6.63378036722484	6.15068208212304	2.60083118347985e-08	2.73796591860879e-05	8.85129257439187
OG0005682	2.32374504463029	4.35438711474814	5.93298307947289	6.63500775792641e-08	6.40278248639899e-05	7.87201839317136
OG0003176	-0.758845743807924	4.11695489759495	-5.68025616478559	1.93809288111655e-07	0.000140269472270811	6.95387273139846
OG0011589	2.30636334946341	2.73682622288113	5.7102983655239	1.70779145799014e-07	0.000140269472270811	6.93771354774094
OG0010158	2.95802112499578	5.14648658336656	5.68797600343483	1.87615004917111e-07	0.000140269472270811	6.90049803595788
OG0011274	2.30303799611257	-0.26861269338792	5.84032102598342	9.84910389196283e-08	8.77327869760996e-05	6.78428894133331
OG0009003	1.32207384257119	6.74395954203393	5.63099746901209	2.38348807224647e-07	0.000153774604130782	6.74814966342921
OG0008458	0.808650811747953	7.53578138269622	5.63031882408932	2.39027882068573e-07	0.000153774604130782	6.73750253939113
OG0009754	1.51650932060613	7.8620557840214	5.56523791486308	3.13808195250336e-07	0.000191257836894679	6.48107655793933
OG0000334	-0.960281660504783	5.99676957558983	-5.5256797946374	3.70041119223166e-07	0.000214253808030213	6.32082252018613
OG0004665	1.01105830142612	5.00114341984927	5.45478298521628	4.96621041555365e-07	0.000273851031486244	6.05317171810276
OG0007846	1.27917155967232	7.60865849262611	5.43677876535455	5.35013762032243e-07	0.00028161178928788	5.97031478364448
OG0008681	-0.752526414901288	5.45206493957176	-5.41868821437274	5.76520700100317e-07	0.000290265639441812	5.93005662932569
OG0007658	0.928870420242195	4.02398929304506	5.38697560108891	6.57036833304917e-07	0.000309292865753946	5.80809696874748
OG0005593	2.50508936264568	5.70330188324962	5.38305366063473	6.67730711904029e-07	0.000309292865753946	5.70720758781573
OG0007865	1.57627544661884	6.77127440777591	5.35860267719259	7.38356019102852e-07	0.000316672692637445	5.67508767196095
OG0004111	2.34261323727052	4.09775460470539	5.35918337891596	7.36596729483637e-07	0.000316672692637445	5.65602735907555
OG0001568	1.87561862648292	7.44127498472081	5.34877002820395	7.68778137388672e-07	0.000317944672534315	5.62954836303724
OG0007125	-0.646754473045132	5.56261828169856	-5.30619144344807	9.15322972165852e-07	0.000365497931644158	5.46930383665604
OG0005306	-0.94237097354326	6.48642876275022	-5.27858708924617	1.0246113656201e-06	0.000395499987129357	5.38242572855799
OG0010831	3.54652802266834	6.00888545681272	5.25936698572685	1.10815359167049e-06	0.000413948986824009	5.28681759874883
OG0008883	0.789909306226826	6.0427881707355	5.24272041142291	1.18587437484102e-06	0.000429138289395594	5.2453767512094
OG0001231	0.701300193775618	5.13372115776549	5.17745140750516	1.54548275749047e-06	0.000518681214889833	4.97237483025031
OG0009238	0.998038239980429	4.4261416715864	5.17477997056606	1.56227828196395e-06	0.000518681214889833	4.97123751496516
OG0001937	1.49898642751242	6.86324386002705	5.17392529018398	1.56768933688637e-06	0.000518681214889833	4.95175971350742
OG0002843	1.50146857942543	5.89589384366786	5.13144801911385	1.86100781155582e-06	0.00059862417938379	4.83597955539773
OG0005299	2.29731476096787	4.64071738357312	5.06795914488591	2.40192507538851e-06	0.000731955062447342	4.57891020078598
OG0009268	1.97357507425372	4.35769347039953	5.09525171695473	2.15278911544007e-06	0.000673764809643134	4.57022499414478
OG0003432	0.866631061352718	3.33951690236948	5.03333826598334	2.75877897542931e-06	0.000819145141935165	4.47161472941044
OG0004500	1.32228918285033	5.52166452122894	5.00420387013661	3.09878768440719e-06	0.000864803236398919	4.36016312689255
OG0004705	1.03016510043608	8.07940793753018	5.00295229071541	3.11427590451945e-06	0.000864803236398919	4.29991087237309
OG0007147	2.32720815388958	5.86605848945941	4.98559995658841	3.33695832233144e-06	0.000878226758468138	4.28345036457382
OG0002825	1.36026652302128	8.22622821044486	4.99587170712263	3.20333145503659e-06	0.000864803236398919	4.27541885489226
OG0006141	1.55326599419349	7.47946162379248	4.99524967257817	3.21127281218942e-06	0.000864803236398919	4.27054841454278
OG0007061	2.04119457379972	3.52429037061964	4.96226497975081	3.66106846227636e-06	0.000942114950959118	4.16108579768014
OG0004098	1.12424638128805	4.7585484574648	4.89944077516735	4.69399449301443e-06	0.00116417066679078	3.94810671271568
OG0007244	0.9401234602107	3.84962344130061	4.89116021132986	4.84975301888559e-06	0.00116417066679078	3.94441472985817
OG0004538	0.771984777420368	10.0128807989399	4.8886640530518	4.89768657681309e-06	0.00116417066679078	3.89610873435769
OG0002874	0.803080919040426	5.81133357331336	4.88719507748033	4.92611076621315e-06	0.00116417066679078	3.86600947133296
OG0009361	0.680976642418146	7.64840726717822	4.80196074263261	6.88168387937955e-06	0.0015937979864643	3.54661308649633
OG0007192	-0.754001378464539	4.78482633350547	-4.74920400867982	8.45141684110705e-06	0.00181235938925962	3.41278658710164
OG0003853	2.2727278163115	4.385060024586	4.76863101949593	7.83658654356837e-06	0.00177936612106905	3.41191914451015
OG0009249	0.959003360621873	6.09172373996856	4.75893934669124	8.13766322566946e-06	0.00178552059959521	3.39869389313097
OG0004273	2.05682589418502	2.12577354318982	4.75785403014365	8.17207182889001e-06	0.00178552059959521	3.33922300441279
OG0009906	0.895174186108205	2.78478912641605	4.69209390867026	1.0543152029411e-05	0.00212589700370708	3.23587437423104
OG0003172	2.38094869252037	1.88986435081137	4.69656374429299	1.03627442441666e-05	0.00212589700370708	3.20197196471172
OG0007806	1.67252805331149	3.55998846121396	4.70227691217699	1.01365187746349e-05	0.00212589700370708	3.17985867246207
OG0006934	2.9355916331829	4.6620465064501	4.67308795355895	1.13449362339037e-05	0.00218957269314342	3.16806951922189
OG0006394	2.32960172964132	2.93859510258624	4.68953401481568	1.06478433691719e-05	0.00212589700370708	3.1180736168994
OG0004890	1.32721655155689	8.29196896945136	4.6771808910578	1.11674151594128e-05	0.00218957269314342	3.10581417484468
OG0005375	1.76211538172123	3.93639914834457	4.63442848673787	1.31627411710705e-05	0.00243935248271024	3.03321220236479
OG0003028	0.753004633549985	6.50410653817953	4.65107525948949	1.23477308342267e-05	0.00234404464033352	2.99323575169245
OG0009403	2.21719247784261	5.74646484218538	4.57180158094019	1.67231917231986e-05	0.00297871569907623	2.8132461064682
OG0011070	1.04870299539061	5.78318645978573	4.57143603602921	1.6746493748369e-05	0.00297871569907623	2.74499859015011
OG0007947	3.02425506431939	5.58661675496503	4.54081597811151	1.881435028326e-05	0.00315753878666886	2.70486408432421
