	logFC	AveExpr	t	P.Value	adj.P.Val	B
OG0008062	3.76766489982478	4.34950827922099	11.8249926589529	1.76230191018035e-19	2.04074561198884e-15	32.4330855084933
OG0002516	2.1769131834381	2.31647991896162	8.51415953514027	6.16366076684708e-13	3.56875958400446e-09	18.6197980845724
OG0005350	1.72303491787604	6.20350695951433	7.12849723581555	3.44157576505801e-10	1.32844824531239e-06	12.8457631464799
OG0007802	1.55012290674076	3.34588011196804	7.03775929318913	5.17525847435636e-10	1.49823732832617e-06	12.1011334129556
OG0011186	1.88123026471986	2.03324319486681	6.62190112835263	3.30484740421976e-09	7.65402658817296e-06	10.5320517766437
OG0009707	1.49960069171436	6.00602406449376	6.50275050378372	5.5914152971438e-09	1.07914315234875e-05	10.2583368718206
OG0005137	0.849491853100299	7.9671819264004	6.1527552945158	2.57759779448569e-08	4.26408320859205e-05	8.83131740551181
OG0008972	1.10889080672463	6.63378036722484	5.70228632404305	1.76643544516751e-07	0.000227281360611553	7.03259916968695
OG0001692	1.02433896925661	4.70298357202005	5.71932444085414	1.64401838750726e-07	0.000227281360611553	6.92841094943601
OG0005597	2.32368815739674	3.94149794841409	5.65821111859005	2.12626897573273e-07	0.00024622194738985	6.60548733827386
OG0005529	0.666130740207898	6.94460357415885	5.59331239999582	2.79084399476477e-07	0.0002693164454948	6.60516222384705
OG0000876	1.13987944933149	6.49908021016453	5.59395962120586	2.78330154084513e-07	0.0002693164454948	6.58788812685049
OG0009823	1.39562526254129	3.79018177047133	5.56508339039563	3.14010603590287e-07	0.000279710983813502	6.49589842767248
OG0004790	1.17827300380543	7.79387282258956	5.53134655175491	3.61416438290115e-07	0.00029894302538568	6.36237633362496
OG0003937	-0.733256821467628	5.75770703599074	-5.38505373982117	6.62255975425738e-07	0.00051126161302867	5.58731444633996
OG0005195	0.500828898321141	7.72795163764206	5.31768974842876	8.73247960392689e-07	0.000622486834729217	5.54303364382548
OG0008843	0.790687706627486	7.97568576257334	5.292607089644	9.67596116159405e-07	0.000622486834729217	5.44728370409885
OG0000434	1.36854283353797	7.2775650015865	5.21959121973764	1.30278634764767e-06	0.000794013995040004	5.16994367734921
OG0000327	1.31497541736573	5.16022221446854	5.29803783982584	9.46356449443502e-07	0.000622486834729217	4.83881454414145
OG0000965	1.18579660677369	5.50948146196674	5.13757439395666	1.81560820910251e-06	0.00105123715307035	4.8119601890896
OG0001324	0.848142207690983	5.47822413251278	5.06576587929203	2.42312689366477e-06	0.00133618140136372	4.59100391664708
OG0005657	-1.27287010244604	4.36100575197157	-5.02353384304849	2.8689186297945e-06	0.00151009444241002	4.16098030158167
OG0009108	1.00903529076032	0.263540446538253	4.9363976811321	4.05628682234916e-06	0.00204225223490449	4.11591450337386
OG0000675	0.879049084294498	6.54078069218398	4.90548306753314	4.58342729674796e-06	0.00221150367068089	4.00229163526629
OG0008850	0.782291820542719	6.96003031825264	4.88604997821204	4.94837953638048e-06	0.00229208940125144	3.929882253759
OG0011194	0.868188715571748	5.02751268617973	4.854382397202	5.60461594623914e-06	0.0024962097175942	3.7901787835742
OG0009132	0.992899159074872	4.70913744087911	4.8364814001012	6.01231672829825e-06	0.00257861584124792	3.75082864847716
OG0004949	1.18347790377234	6.4151549765151	4.82188200038495	6.366084460318e-06	0.00258633753838648	3.69986362164905
OG0010505	1.37313730442823	5.85195821623486	4.81415372786003	6.56147757271301e-06	0.00258633753838648	3.67065468494797
OG0002065	1.36669575237001	5.28245110056546	4.80879581886707	6.70035631706341e-06	0.00258633753838648	3.64609190751445
OG0005230	1.11501612501432	7.18571904120861	4.78975279073412	7.21750698309814e-06	0.00264916319999615	3.58116843160949
OG0001883	0.788610992500409	7.19737910262776	4.77844204834125	7.5428529990661e-06	0.00264916319999615	3.54131411758583
OG0011686	-1.3533530520129	5.08123254384371	-4.77436069028284	7.66371999629058e-06	0.00264916319999615	3.52606706560987
OG0004280	0.968918240821752	5.68699998119077	4.77055238763105	7.77819937822703e-06	0.00264916319999615	3.51371167949523
OG0004531	1.02023241699872	1.45559015191187	4.72517263925585	9.27713390941798e-06	0.00300690272347272	3.35317953717727
OG0005337	0.794403924291867	7.34006326772308	4.72321136698441	9.34788411442297e-06	0.00300690272347272	3.34056595543967
OG0004705	0.961186090338829	8.07940793753018	4.66546330478355	1.16829769984866e-05	0.0036564560443912	3.13409325782565
OG0007925	-0.531375361619656	4.48882757945468	-4.61053998848355	1.44242099843903e-05	0.00439558820050629	2.94907972136234
OG0001844	0.815230364497383	7.72923244436259	4.55668138030166	1.7713793061027e-05	0.00525963393965879	2.74583148410942
OG0004738	0.663569556801034	4.20162285677908	4.47651320318523	2.39935920034126e-05	0.00694614488498794	2.45616379729188
OG0004288	0.739715732440081	5.95431672829418	4.36972217588493	3.57849740908162e-05	0.0101070731700403	2.11827408097602
OG0011777	1.34712376030613	4.14522570831455	4.36264800005807	3.67384602597937e-05	0.0101293183287717	2.09532548588092
OG0008215	0.95893001857424	5.58946002144909	4.35049202099895	3.84345271947475e-05	0.0103505075561669	2.05437169699737
OG0004632	0.782746002663605	5.92733983701201	4.34016545363544	3.9934563674916e-05	0.010510051076262	1.99531639426458
OG0005145	1.7554059925943	9.39529117668781	4.333883522141	4.08745792616877e-05	0.0105183917300076	1.99054650881821
OG0002819	0.744796650990355	5.12289229954984	4.28404700314809	4.91280617161696e-05	0.0123674555363749	1.81555157820745
OG0002772	0.903029578199458	4.86615114267102	4.27245483657814	5.12668002595288e-05	0.0126312669575605	1.77029896984945
OG0002397	0.846933772168172	4.96589317318408	4.25804424605164	5.40509897912057e-05	0.0130398012871284	1.7223882531037
OG0004359	0.85229695569802	6.06126447161214	4.23085300611555	5.97067403278038e-05	0.0138280810599194	1.65493944504421
OG0002379	1.58009464428972	3.87632756999829	4.20594715565302	6.53845275346357e-05	0.0148461338990408	1.57940753455472
OG0008704	0.579939632906056	5.53118287996187	4.1946309913766	6.81329298065715e-05	0.0151726793684634	1.52119987217545
OG0005237	0.541710915810012	8.00396998702721	4.17699605593828	7.26390709479119e-05	0.0156858025104098	1.44457197016562
OG0000730	0.995396690719002	6.97506333842849	4.14538478032771	8.14443757356611e-05	0.0171477431094356	1.3763604600347
OG0000288	1.32423351845491	4.45136216406586	4.1750776548188	7.31462293231545e-05	0.0156858025104098	1.3695340765383
OG0001448	0.448114534864725	5.89879726400279	4.11172789852491	9.19458692334791e-05	0.0190130922450659	1.27394967113617
OG0002550	1.87035742338816	-0.524794352692871	4.23941961366477	5.7866016976329e-05	0.0136752750323651	1.25838244501078
OG0004609	0.55568073037403	5.13675014748911	4.09787831553416	9.66351336703155e-05	0.0196321903140746	1.22651512350493
OG0006285	-0.659488352132355	6.20770067046213	-4.08953169567885	9.95712973845204e-05	0.0198799245467715	1.2008504151266
OG0008932	0.758697193981912	0.384119276756273	4.07778312166266	0.00010384984002424	0.0200430191246782	1.15751811182104
OG0004338	0.520597639016256	5.57047501352474	4.08451022974552	0.000101378847777945	0.0198977467333662	1.13660064656903
OG0001998	0.827840639426844	5.6869350088723	4.00657082770557	0.00013381618600925	0.0254031382620838	0.939440929067708
OG0001798	-1.65635091049223	6.07513754001354	-3.96566105017018	0.000154614792853968	0.0288780532459508	0.759696880493141
OG0007857	0.993349893114206	3.94661386977585	3.9402957306596	0.000169030216767169	0.0302699311173177	0.698813728748847
