	logFC	AveExpr	t	P.Value	adj.P.Val	B
OG0004073	1.52934243598904	6.54705222249774	6.38024835326848	9.5737907327702e-09	0.000110864496685479	9.80744940723846
OG0004273	2.20851685984825	2.12577354318982	5.14081790573599	1.79201254308542e-06	0.0103757526244646	4.62589126309365
OG0005593	2.37069806660045	5.70330188324962	5.03525603384997	2.73772360683566e-06	0.0105676131223856	4.40712054915778
OG0004672	2.60630482670861	5.77982808601444	4.73266917366727	9.01147512023932e-06	0.0208705763784743	3.35162355069
OG0010104	2.21170496801669	2.77395386902105	4.75520925486894	8.2565150055395e-06	0.0208705763784743	3.0457414028892
OG0006314	2.25403061145162	4.12064896225218	4.59208570642672	1.54783155377343e-05	0.0228370668616409	2.8452094464291
OG0004401	2.66656030531847	2.61146231203967	4.64600069611642	1.25908369208582e-05	0.0228370668616409	2.79384029214364
OG0007947	3.02630941942286	5.58661675496503	4.52327735991851	2.01081431449769e-05	0.0228370668616409	2.63960679778152
OG0010462	2.82078564012072	4.04196352116378	4.54017595146988	1.88601115292949e-05	0.0228370668616409	2.55415350977382
OG0004500	1.19866743433445	5.52166452122894	4.49510896766304	2.23684924398723e-05	0.0228370668616409	2.53279618681764
OG0010471	3.28247830790646	6.22314127798555	4.43672179061427	2.78640957300938e-05	0.0228370668616409	2.3311663478207
OG0003854	1.0477868452973	2.34076391997701	4.4497032471645	2.65393275389471e-05	0.0228370668616409	2.27864155908865
OG0005299	2.04712707596764	4.64071738357312	4.41338483373873	3.04083151597201e-05	0.0228370668616409	2.26656415901463
OG0007061	1.85312243945779	3.52429037061964	4.40078553049921	3.18738779526194e-05	0.0228370668616409	2.20489576344536
OG0010831	3.03848533958458	6.00888545681272	4.38723806367422	3.35259185360877e-05	0.0228370668616409	2.17899263321936
OG0009497	2.62425227141078	2.8236293806855	4.41653194948474	3.00525419117573e-05	0.0228370668616409	2.12838361520974
OG0010154	2.51389305575278	3.13086265122923	4.40623154495031	3.12321966936676e-05	0.0228370668616409	2.01545482875612
OG0004409	1.27496391017201	6.13153557358653	4.31354297900664	4.40672218152188e-05	0.0271450149038423	1.9058541851336
OG0001294	0.976782453269768	4.33481623164467	4.31066196676787	4.4538452778325e-05	0.0271450149038423	1.8885352003171
OG0007542	1.42405091624568	2.84610249188134	4.28327487986721	4.92677993815327e-05	0.0285260558419074	1.81695091428421
