	logFC	AveExpr	t	P.Value	adj.P.Val	B
OG0004565	1.19931479741458	7.64247644127663	7.52839872896359	5.63369188326228e-11	6.52381520081772e-07	14.5027486949367
OG0005337	0.976812734636328	7.34006326772308	5.78320527851545	1.2550133462921e-07	0.000726652727503126	7.32713203169371
OG0005342	-0.912609002124319	6.00985747867962	-5.56744159043001	3.10935561499069e-07	0.00120021126738641	6.47272642473642
OG0000557	1.70187380279948	4.81931630490384	5.1879211474319	1.48134540102037e-06	0.00428849493595397	5.01053056059823
OG0000630	-0.940913249798561	7.59609010031671	-4.87301600139399	5.20886981024269e-06	0.0100531187337684	3.88417040628869
OG0009238	0.905074805570851	4.4261416715864	4.88559607846048	4.95723366760723e-06	0.0100531187337684	3.76376734266963
OG0004355	0.952599471249609	6.00694276658568	4.62337840266816	1.3732341960257e-05	0.0227172171285394	2.99097176609364
OG0003176	-0.543505216592947	4.11695489759495	-4.30792044127948	4.49913839700962e-05	0.0521000226373715	1.91583511461199
OG0008883	0.620917995207247	6.0427881707355	4.25016684305197	5.56340125103656e-05	0.0564439572643675	1.72194847751959
OG0005291	-0.440759164597569	8.46069270965848	-4.23184785412135	5.94901130039267e-05	0.0564439572643675	1.64660043371291
OG0001894	1.30627316819892	2.67519690132924	4.2145564961435	6.33654097095663e-05	0.0564439572643675	1.26503079041225
OG0003221	1.26626501172896	1.76969311829468	4.42503883897691	2.91108984396701e-05	0.0374560226590422	1.20496651512571
OG0000324	0.62894347512581	5.43894339277117	4.06392223957935	0.000109124901799073	0.0902618830595188	1.07983520636563
OG0003605	1.09659195269156	1.92678905139477	4.04297252635762	0.000117589045020532	0.0907787427558504	1.00521937257576
OG0002632	-0.512710074546705	8.66386423418551	-3.97236977162198	0.000151003752033819	0.109288965534477	0.793675337296049
OG0010871	0.985815144828504	4.1976081902293	3.91685414361496	0.000183489828124461	0.124988953510663	0.65637263613642
OG0009113	-0.43423531442896	5.98086293001643	-3.86298669909273	0.000221336086694352	0.142392882440033	0.45667735933529
OG0002822	0.786288984258102	5.25510462865865	3.83027814300523	0.000247842777732839	0.151053650849804	0.394297752388775
OG0001505	2.27111745507993	-0.259738371264021	4.51958969888224	2.03909457202455e-05	0.0295158939300553	0.382160414836215
OG0007050	-0.45713323051696	4.53484389097731	-3.80001201413144	0.000275048877417746	0.1516698095475	0.2786484357629
OG0006792	0.566918095992306	5.94039294988157	3.77543666895799	0.000299212773177584	0.157494723336201	0.155444866298757
OG0005019	-0.590202623099566	3.44463423197055	-3.73492351892368	0.000343522320766771	0.162260571624502	0.0858259284740077
OG0010787	-0.497142073191696	5.49093104869216	-3.74820753630337	0.000328346654615201	0.162260571624502	0.0764244140336823
OG0004658	1.3208374140487	3.69629116920614	3.70863873792175	0.000375540600327172	0.162260571624502	0.0232045419068649
OG0005647	-0.426787330646392	5.97785344093061	-3.69734985238923	0.000390146579146655	0.162260571624502	-0.0532241971238046
OG0005145	1.35116603191566	9.39529117668781	3.69481309709027	0.000393502294785292	0.162260571624502	-0.0891510888158091
