	logFC	AveExpr	t	P.Value	adj.P.Val	B
OG0008062	4.36095800619486	4.34950827922099	14.0032761312498	1.46989113454378e-23	1.70213393380169e-19	41.925777823043
OG0005145	3.80419281797215	9.39529117668781	9.85195166561633	1.30852650193118e-15	7.5763684461815e-12	24.8400955810824
OG0002516	2.32960302058115	2.31647991896162	8.16839350117291	3.02135911941938e-12	1.16624462009588e-08	17.3041622842614
OG0008270	1.27499832975982	3.47840454029224	7.79205732326256	1.69381139555373e-11	4.90358399012804e-08	15.8630002874567
OG0000876	1.62474881088335	6.49908021016453	7.72209214248253	2.33134398809549e-11	5.39939267642916e-08	15.471477250479
OG0008395	1.04265245973923	3.45789535424385	7.46167010381589	7.62887715322727e-11	1.47237329057286e-07	14.3955702966949
OG0003279	1.98697345624191	6.17606506179354	7.00172981551307	6.08342461366121e-10	1.00637224323138e-06	12.3353359617586
OG0010139	-0.764231698298707	6.15600495322894	-6.90220274242227	9.49930616049381e-10	1.37502456673148e-06	12.0050544068462
OG0005326	1.05641214362499	5.27506735941687	6.45619870914964	6.86165524017006e-09	8.82866307568548e-06	10.1018510663742
OG0003923	1.76501231466974	5.56763668608136	6.3909897519827	9.13390560075768e-09	9.61551153243399e-06	9.80648652605862
OG0000539	1.40686547904385	4.55271011401141	6.40518605711321	8.58307914598018e-09	9.61551153243399e-06	9.65995018665977
OG0001579	-1.37868352177981	8.36728743352071	-5.85180764239303	9.37958176856724e-08	9.05129640666739e-05	7.64008484746485
OG0002065	1.81597373597303	5.28245110056546	5.77480712865603	1.30044444287192e-07	0.000115839589603514	7.30149622037039
OG0005350	1.33326617983356	6.20350695951433	5.74149120867994	1.49717868842428e-07	0.000123838065799665	7.18838603868893
OG0011563	0.943212078904919	-0.548822826772994	5.62655856377171	2.42825142047816e-07	0.000187461009660914	6.69109918897152
OG0009399	1.16093524726526	5.19113162834494	5.53752592786946	3.52236586115317e-07	0.000240988634148183	6.38855241298538
OG0005938	0.762204748402795	8.77229591183525	5.53095810801013	3.62001283151291e-07	0.000240988634148183	6.33941182128458
OG0011186	1.89463433111955	2.03324319486681	5.52274065267791	3.74593731836553e-07	0.000240988634148183	6.25196356637379
OG0004790	1.09857758145366	7.79387282258956	5.5085260625019	3.97399736399338e-07	0.000242204681447596	6.25161309200042
OG0002854	1.27631936252064	5.91262127737992	5.45384947009592	4.98543458679518e-07	0.000288656662575441	6.06711178163471
OG0002016	1.1842035352282	4.57966526857914	5.36868968145177	7.08374197436013e-07	0.000390617771729001	5.717712799533
OG0006845	1.20590244192942	3.01653198343047	5.35699730015075	7.43241126565463e-07	0.000391215102074003	5.62231823832229
OG0008077	2.10099818982257	8.0169472873284	5.32764346109172	8.3836028602828e-07	0.00042209617879163	5.5475840714903
OG0006142	0.822985206190562	6.90524600247958	5.26198580615984	1.09638972896232e-06	0.000529008044224318	5.31087804080752
OG0002379	2.19932354055905	3.87632756999829	5.24235668341917	1.18763082869769e-06	0.000550110599852768	5.23946587286276
OG0006090	-0.798547643688098	5.29466758186095	-5.19508692589485	1.43895731847098e-06	0.000631973224628678	5.07528169734999
OG0009692	-0.624293472092738	5.34570500974533	-5.18923003555483	1.47351269991143e-06	0.000631973224628678	5.04894640324988
OG0010329	-0.762429669822513	5.23526898338055	-5.16488249803515	1.62607537133553e-06	0.000672498314288051	4.93439351828583
OG0011076	0.912155486084014	6.72780863829755	5.150913581087	1.72047284111155e-06	0.000677389653072091	4.88953442350564
OG0009115	-0.689479551790887	6.72602101083699	-5.14600562059291	1.75489547428003e-06	0.000677389653072091	4.85425108072572
OG0009707	1.1280055926145	6.00602406449376	5.13579253265745	1.82869981170595e-06	0.000683107865146933	4.80234153148533
OG0004485	1.25828324467923	5.75104728801462	5.12302827063129	1.92521836776278e-06	0.000696688396834156	4.8003797660161
OG0003248	1.05377584472334	6.01806304575451	5.0605779078342	2.4740084452324e-06	0.000868152054417916	4.57370608373028
OG0010787	-0.919639860880874	5.49093104869216	-5.04165689301528	2.66857801801339e-06	0.000882918098531286	4.50093176234098
