	logFC	AveExpr	t	P.Value	adj.P.Val	B
OG0003824	0.344723510705073	3.68606005848317	0.989347852771071	0.325371020777088	0.562419912076197	-6.1196583617536
OG0005525	0.376926334328606	3.9483454322947	1.02305509949796	0.309257067622809	0.547165293059149	-6.11975610349852
OG0006370	-0.199118182462437	5.24940537294724	-1.34459733422964	0.182421734135735	0.400382071720694	-6.12062349533872
OG0001428	0.253665389656149	4.2317473478068	0.410395802013735	0.682574059596813	0.841033431396828	-6.12069138075026
OG0005628	-0.223793907391887	5.56339261761643	-1.3141696560892	0.192412756787864	0.4133073128554	-6.12116097123754
OG0005757	-0.500757985104289	3.99083948201341	-1.09498319664976	0.276694191217589	0.514057233162151	-6.12180435414354
OG0010737	-0.141302821483656	1.43864533142735	-0.348459711761409	0.728378085031481	0.870625332851419	-6.12188280675361
OG0008620	-0.212516584759245	8.62341379184877	-1.33710288447962	0.184845447401624	0.403489214120793	-6.12305370845769
OG0000128	-0.330992709464646	5.93022565876396	-1.35908549141812	0.177804393445839	0.394597764365796	-6.12305690949906
OG0002707	-0.30491174506067	5.18471098538249	-1.29682480453269	0.198288332333756	0.420315743439276	-6.123269117279
OG0006118	-0.329227201215371	2.38399469990346	-0.879718378420219	0.381554160919432	0.617353246254998	-6.1234195610709
OG0000320	-0.306480165898888	7.55199137118425	-1.35629200425721	0.178687709032482	0.395565603249119	-6.12405963467296
OG0008572	-0.787417638619279	5.00726162904777	-1.30996128008087	0.193826233771209	0.414957993542356	-6.1241204080839
OG0006976	-0.442188032922362	3.27920778045381	-0.925721500006212	0.357276987091891	0.5952310790405	-6.12412338844449
OG0006918	-0.182022625672873	1.17337170401987	-0.322909399327996	0.747576667018715	0.880911768592985	-6.12435854162442
OG0001884	0.189729015557532	4.2363262565892	1.12365064989331	0.264403667930069	0.500537212469919	-6.12460863441703
OG0005119	0.210765725939754	5.35766645613578	1.36435965898469	0.176145703245717	0.391961422672061	-6.12472037172736
OG0004535	-0.255708110149224	6.12877535980513	-1.28867562574219	0.201094567084917	0.423869257190788	-6.12482352179032
OG0000070	0.054367000622543	2.85023905857535	0.170400113539129	0.865110543449019	0.942868714648437	-6.12499702298656
OG0005988	-0.175279240588578	0.149973278062199	-0.440483350079177	0.660733179614875	0.826273241894196	-6.12520389082627
OG0004395	-0.248079114062618	2.20783263656139	-0.850220815553763	0.397650526887476	0.630657011295476	-6.12548573774552
OG0002718	-0.410207141357765	5.29077296803854	-1.22464629740227	0.224176069453679	0.454952485852366	-6.12549576207546
OG0001458	0.270224192430778	9.39885730798163	1.28729062985443	0.201574420175828	0.424618396201365	-6.12572437660987
OG0007688	0.256199275561211	5.33568051744146	1.01855259176448	0.311377904603059	0.548974163960029	-6.12574512695145
OG0002939	-0.528777508531699	5.95002345790993	-1.35423311557494	0.179340865379608	0.396405272207647	-6.12598597451481
OG0001332	-0.183189287727482	5.1069929935015	-1.33383525957797	0.185909764506923	0.404972737582801	-6.12648111275068
OG0008782	0.207464602559719	2.14501317422924	0.555958738464101	0.579736075533157	0.772270074160123	-6.12705951980879
OG0000092	-0.308989013760547	3.26660809686037	-0.727458811650894	0.468993851238702	0.693740054946049	-6.12718741692293
OG0000077	-0.085997838019183	-0.0783546729812483	-0.167073475792361	0.867718978256275	0.943757468602204	-6.12773784213553
OG0004652	0.0590226499763908	3.48222409941912	0.151391329584451	0.880034720955513	0.949919729505576	-6.12805027948848
OG0001507	-0.362480408975342	5.24311034266876	-1.32985303993211	0.187213064466121	0.406588013225372	-6.12818617068605
OG0002351	-0.388882072735828	4.44796037445674	-1.19122494429402	0.236963722334577	0.469387599150599	-6.12844086729766
OG0004658	-0.43080241013816	3.69629116920614	-1.21854030272012	0.226474064595569	0.457850849863248	-6.12939174364448
OG0007387	-0.115004044510567	1.96088770123548	-0.285870528801621	0.7756901845856	0.896009210723316	-6.12945382189762
OG0002085	0.15207358645972	5.38358218304361	1.35499386432732	0.179099317265476	0.396249540300766	-6.12981537003948
OG0003902	-0.133974319967596	3.29610491288164	-0.400829487583997	0.689576568118493	0.845810471222555	-6.13063222819326
OG0010115	0.502458324397686	0.799802670939988	0.727161240940224	0.469175126477946	0.693740054946049	-6.13071811896877
OG0007778	0.262198050935917	7.92316046608773	1.34560034425034	0.182099188335184	0.399906808443283	-6.13095029693949
OG0009462	-0.134401223406962	5.97997458683521	-1.3378818201954	0.18459241458456	0.403164873800303	-6.13099294087762
OG0010276	-0.234689645339049	3.71639420770087	-0.77018281901774	0.443380074014146	0.671506834564977	-6.13109666382229
OG0000065	-0.184776143013011	5.547718876102	-1.32937297767146	0.187370641969902	0.406853934748072	-6.1318228311349
OG0000736	0.208223932149402	2.28121247242473	1.10601797113928	0.271917128873881	0.508791281917948	-6.13212769546035
OG0004971	-0.106994815732515	1.55148778667482	-0.209525096175777	0.834552237170852	0.92670159906389	-6.13230181046897
OG0008632	-0.428474761459761	6.18218846175233	-1.29172500557647	0.200041054186895	0.422613024585629	-6.13232921694452
OG0000704	-0.274037050983416	5.08058789412059	-1.29044460317647	0.200482912313433	0.422923349224898	-6.13287064803508
OG0006178	-0.29629721426487	5.65056371450155	-1.27572039671777	0.205616360874897	0.430333898234467	-6.1332014665236
OG0000172	-0.262106895125839	7.44376894346147	-1.35744239160493	0.178323548673977	0.395288417619575	-6.13466744217134
OG0001077	-0.0138973860743714	2.67766572382108	-0.0178163641036968	0.985828147556012	0.992891695922034	-6.13521044954346
OG0005359	-0.0562446559618666	2.79923561937448	-0.101809892509178	0.919153351068318	0.967255245812968	-6.13531441344667
OG0006959	0.0172025091349433	1.72334043513251	0.0254337748358446	0.97977007690107	0.990548060984319	-6.13570198969948
OG0005473	0.242308560521825	7.85922033556634	1.35113651231711	0.180326624505525	0.39796779838414	-6.13576089511027
OG0007207	0.210185594102041	7.53026984945665	1.34622916860995	0.181897192111801	0.399540655128641	-6.13604902780313
OG0011289	-0.27219987895475	3.53411242785079	-0.651152681296251	0.516748322774904	0.731193418245159	-6.13607993469211
OG0007294	0.190735798934519	3.32448287118431	0.886749259014721	0.37777842209689	0.613903189430534	-6.13620442531925
OG0008448	-0.0303086749864427	1.29277494797507	-0.0883804775192004	0.929787368372396	0.972848464006205	-6.1364865644271
OG0000436	0.135025587483001	3.50437052022078	0.408073116528734	0.684271730184093	0.841532140562	-6.13661140836785
OG0006971	-0.280772020276692	5.58636286905142	-1.34168110012022	0.183361980457305	0.40183699579571	-6.1366953995681
OG0011280	-0.0638669073206624	2.66804022389095	-0.152540382780919	0.879131286970254	0.949498164985535	-6.13693152237409
